gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,csho,dltt,dt,ebit,ebitda,icapt,lct,lt,ni,re,sale,xad,costat,prcc_c,mkvalt
177108,20211231,2021,INDL,C,D,STD,CNK,USD,874.472,5230.65,322.904,119.751,3657.081,3913.032,-224.603,40.717,3991.549,769.144,4896.182,-422.783,-783.916,1510.464,,A,16.12,1930.3861
177111,20211231,2021,INDL,C,D,STD,TTGT,USD,438.111,789,222.757,29.634,477.215,481.288,37.952,54.804,699.972,70,566.243,0.949,39.06,263.427,,A,95.66,2834.7884
177227,20211231,2021,INDL,C,D,STD,PODD,USD,1329.8,2048.8,556.3,69.179,1256.4,1286.5,126,183.4,1812.7,228.8,1492.5,16.8,-651.7,1098.8,44.1,A,266.07,18406.4565
177257,20211231,2021,INDL,C,D,STD,INFN,USD,991.761,1587.224,323.771,211.381,532.069,550.394,-63.215,20.961,855.84,612.488,1263.453,-170.778,-1702.538,1425.205,1.6,A,9.59,2027.1438
177287,20211231,2021,INDL,C,D,STD,JAZZ,USD,2611.334,12298.639,3965.136,61.633,6112.412,6159.175,637.073,1189.556,10077.603,809.303,8333.448,-329.668,430.338,3094.238,161.5,A,127.4,7852.0442
177315,20211231,2021,INDL,C,D,STD,LLNW,USD,134.599,311.101,141.579,134.337,131.398,133.259,-32.325,-7.023,272.977,36.923,169.522,-54.761,-435.362,217.63,1.555,A,3.43,460.7759
177367,20211231,2021,INDL,C,D,STD,CDXC,USD,48.905,57.84,31.727,68.126,4.154,4.702,-26.722,-25.607,35.881,17.613,26.113,-27.128,-168.955,67.449,12.5,A,3.74,254.7912
177376,20211231,2021,INDL,C,D,STD,DFS,USD,,110242,12352,288.328,13292,18477,7632,7821,26700,,96834,5449,24672,13221,262,A,115.56,33319.1837
177637,20211231,2021,INDL,C,D,STD,AMC,USD,1870.3,10821.5,-1789.5,513.979,10116.4,10751.1,-839.1,-453.6,8326.9,1787.9,12611,-1269.1,-6652.1,2527.9,28.4,A,27.2,13980.2288
177640,20211231,2021,INDL,C,D,STD,TIPT,USD,,3599.147,382.954,34.124,341.777,350.227,107.144,131.033,741.958,,3198.966,38.132,65.461,1202.442,,A,13.83,471.9349
177744,20211231,2021,INDL,C,D,STD,PRO,USD,283.529,494.483,3.584,44.521,326.321,334.778,-71.957,-59.897,329.905,154.829,490.899,-81.209,-513.311,251.423,,A,34.49,1535.5293
177881,20211231,2021,INDL,C,D,STD,MASI,USD,1238.412,1887.01,1550.245,55.335,26.29,32.661,275.822,311.442,1576.535,267.736,336.765,229.647,1565.332,1239.153,9,A,292.78,16200.9813
177966,20211231,2021,INDL,C,D,STD,ALSN,USD,671,4457,634,99.263,2517,2527,670,820,3151,459,3823,442,-1199,2402,,A,36.35,3608.2101
177983,20211231,2021,INDL,C,D,STD,G,USD,1921.641,4975.269,1897.133,185.336,1536.48,2000.053,508.973,660.409,3433.613,1308.801,3078.136,369.448,178.121,4022.211,,A,53.08,9837.6349
178015,20210131,2020,INDL,C,D,STD,LULU,USD,2124.379,4185.215,2558.566,130.353,632.59,798.681,812.728,998.206,3191.156,883.178,1626.649,588.913,2169.273,4401.879,,A,348.03,42844.424
178073,20211231,2021,INDL,C,D,STD,RILY,USD,,5851.919,661.271,27.591,2102.374,2102.374,706.522,732.393,3152.575,,4801.718,445.054,247.782,1740.561,3.681,A,88.86,2451.7363
178083,20210131,2020,INDL,C,D,STD,VMW,USD,8612,29016,9051,419.304,5928,6042,2328,2909,14979,8386,19965,2058,7062,11767,33,A,140.26,57801.0564
178310,20211231,2021,INDL,C,D,STD,TDC,USD,1106,2169,460,107.2,395,572,277,426,855,1033,1709,147,-1349,1917,,A,42.47,4552.784
178507,20211231,2021,INDL,C,D,STD,MSCI,USD,2143.41,5506.703,-163.467,82.439,4311.451,4334.775,1104.481,1196.761,4147.984,1250.937,5670.17,725.983,2917.722,2043.544,,A,612.69,50509.5509
178519,20211231,2021,INDL,C,D,STD,LPLA,USD,,7991.6,1670.533,79.99,3004.715,3050.415,806.531,1037.219,4675.248,,6321.067,459.866,2327.602,7720.83,287.985,A,160.09,12805.5991
178539,20211231,2021,INDL,C,D,STD,ROIC,USD,,2928.844,1276.894,122.685,1322.162,1346.639,92.555,,2688.515,,1562.491,53.508,-300.955,284.1,,A,19.6,2404.626
178552,20211231,2021,INDL,C,D,STD,TGH,USD,511.628,7367.444,1481.254,48.832,4960.313,5340.52,429.043,713.158,6741.567,566.166,5586.19,284.288,1210.173,853.364,,A,35.71,1743.7907
178672,20211231,2021,INDL,C,D,STD,CVI,USD,1369,3906,553,100.531,1678,1697,90,369,2448,1156,3136,25,-956,7242,,A,16.81,1689.9261
178704,20210131,2020,INDL,C,D,STD,ULTA,USD,2514.777,5089.969,1999.549,56.26,1643.386,1896.801,271.236,569.008,3642.935,1343.713,3090.42,175.835,1189.478,6151.953,281.573,A,287.16,15739.2976
178797,20211231,2021,INDL,C,D,STD,APEI,USD,202.637,725.608,415.612,18.709,221.259,243.714,39.227,57.059,636.871,83.678,309.996,17.752,129.04,418.803,60.3,A,22.25,416.2753
178803,20211231,2021,INDL,C,D,STD,ENSG,USD,639.709,2850.623,1020.768,55.19,1209.398,1265.339,258.286,314.271,2231.112,523.068,1828.909,194.652,733.992,2627.461,,A,83.96,4633.7524
178806,20211231,2021,INDL,C,D,STD,LL,USD,359.828,605.892,272.121,29.113,97.163,130.223,59.486,78.319,369.284,232.34,333.771,41.698,189.623,1152.344,62,A,17.07,496.9589
178834,20211231,2021,INDL,C,D,STD,NFBK,USD,,5430.542,739.883,49.267,316.606,,108.432,116.916,1056.489,,4690.659,70.654,383.424,186.751,2.358,A,16.16,796.1547
178862,20211231,2021,INDL,C,D,STD,CIM,USD,,15407.403,3735.819,236.951,5778.223,7814.042,1284.703,1284.703,9514.414,,11671.212,670.114,-625.596,1420.216,,A,15.08,3573.2211
178973,20210131,2020,INDL,C,D,STD,TITN,USD,580.234,815.789,371.281,22.553,121.384,147.57,40.588,62.588,492.665,317.5,444.508,19.356,118.368,1411.222,2.2,A,19.55,480.3789
178976,20210630,2021,INDL,C,D,STD,LRN,USD,857.53,1577.297,804.648,41.577,418.297,466.282,110.705,184.205,1222.945,306.244,772.649,71.451,111.677,1536.76,23,A,33.33,1335.869
179413,20210630,2021,INDL,C,D,STD,CSII,USD,284.669,352.567,270.958,40.216,22.321,22.808,-8.58,-4.268,293.279,54.65,81.609,-13.421,-381.369,258.973,,A,18.78,1715.2124
179437,20211231,2021,INDL,C,D,STD,AWK,USD,1554,24633,7298,181.611,10424,,1196,1832,17722,2141,17335,1263,880,3930,,A,188.86,34299.0535
179534,20210930,2021,INDL,C,D,STD,V,USD,27607,82896,34509,2116,20449,21551,15980,16784,58038,15739,45307,12311,15654,24105,1136,A,216.71,472415.6621
179583,20210630,2021,INDL,C,D,STD,FN,USD,1352.507,1616.122,1112.52,36.765,31.208,45.957,150.796,187.048,1143.728,444.358,503.602,148.341,1010.03,1879.35,,A,118.47,3524.6606
179597,20211231,2021,INDL,C,D,STD,HCCI,USD,156.216,526.864,342.056,23.474,65.041,85.187,83.162,106.704,407.097,85.349,184.808,60.948,136.901,515.334,0.4,A,32.02,751.6375
179598,20211231,2021,INDL,C,D,STD,CLDX,USD,410.839,444.654,419.476,46.73,1.296,3.042,-69.148,-66.08,420.772,16.528,25.178,-70.511,-1141.713,4.651,,A,38.64,1805.6472
179621,20211231,2021,INDL,C,D,STD,PM,USD,17717,41290,-10106,1550.17,25127,28117,13488,14486,16919,19255,49498,9109,23505,31651,807,A,95,147266.15
179657,20210930,2021,INDL,C,D,STD,HI,USD,1434.5,4014.9,1209.6,72.7,1318.5,1349.2,432.8,544.6,2550.7,1035.1,2782.7,249.9,619.9,2864.8,,A,51.99,3100.655
179671,20211231,2021,INDL,C,D,STD,CCXI,USD,269.177,425.652,286.12,70.358,51.545,73.275,-129.919,-126.78,337.665,63.017,139.532,-131.755,-617.596,32.224,2.5,A,36.41,2561.7348
179738,20211231,2021,INDL,C,D,STD,ERII,USD,151.763,213.69,178.779,56.823,14.879,16.443,13.831,18.333,193.658,19.785,34.911,14.269,36.954,103.904,,A,21.49,1221.1263
179741,20211231,2021,INDL,C,D,STD,KKR,USD,,264285.44,16463.785,595.664,34598.51,38989.33,14777.342,14840.018,92737.73,,206146.22,4666.476,7460.393,26087.341,,A,74.5,44376.968
179819,20211031,2021,INDL,C,D,STD,NX,USD,249.047,717.323,419.782,33.275,97.461,106.503,84.03,126.762,517.243,158.001,297.541,56.98,237.948,1072.149,,A,24.78,689.458
179834,20211231,2021,INDL,C,D,STD,CDNA,USD,433.36,566.621,465.876,52.923,17.394,21.352,-26.79,-18.251,483.27,77.301,100.745,-30.662,-387.859,296.397,,A,45.48,2406.938
179841,20211231,2021,INDL,C,D,STD,CDXS,USD,161.888,246.383,164.391,65.109,43.561,47.654,-22.697,-19.584,207.952,33.371,81.992,-21.279,-387.698,104.754,0.3,A,31.27,2035.9584
179843,20211231,2021,INDL,C,D,STD,IPI,USD,156.85,766.895,663.403,13.149,1.879,3.534,29.908,65.514,665.282,73.423,103.492,249.834,4.243,270.332,,A,42.73,561.8568
179889,20211231,2021,INDL,C,D,STD,AGNC,USD,,68149,8802,522.2,126,47037,1216,1216,10417,,57858,749,-4913,1304,,A,15.04,7853.888
179974,20211231,2021,INDL,C,D,STD,HCI,USD,,1176.857,323.365,10.131,46.698,47.707,14.023,16.725,461.156,,762.399,1.856,247.288,402.551,,A,83.54,846.3437
180016,20211231,2021,INDL,C,D,STD,MRC,USD,899,1671,323,83.068,472,507,11,54,1150,436,993,-14,-1050,2666,,A,6.88,571.5078
180083,20211231,2021,INDL,C,D,STD,LOPE,USD,681.045,1222.745,1045.047,37.722,53.755,61.181,277.19,307.05,1098.802,97.944,177.698,260.344,1855.052,896.564,,A,85.71,3233.1526
180183,20211231,2021,INDL,C,D,STD,HBCP,USD,,2938.244,351.903,8.527,32.835,,76.973,80.057,384.738,,2586.341,48.621,189.259,121.93,1.871,A,41.51,353.9558
180228,20211231,2021,INDL,C,D,STD,IVR,USD,,8443.841,974.167,329.875,0,0,142.607,142.607,1402.135,,7041.706,-90,-2845.538,170.072,,A,2.78,917.0525
180405,20211231,2021,INDL,C,D,STD,ATVI,USD,12556,25056,17599,779.053,3820,3897,3336,3793,21419,2411,7457,2699,11447,8803,736,A,66.53,51830.3961
180466,20211231,2021,INDL,C,D,STD,JBT,USD,718.7,2141.4,750.5,31.77,699.6,709.8,175.1,251.9,1450.1,549.9,1390.9,118.4,536,1868.3,,A,153.56,4878.6012
180483,20210930,2021,INDL,C,D,STD,BERY,USD,5094,17882,3180,135.5,9905,10039,1343,2197,13085,3186,14702,733,2045,13850,,A,73.78,8249.24
180646,20211231,2021,INDL,C,D,STD,MYRG,USD,748.39,1121.092,519.102,16.871,16.694,25.498,115.462,161.667,535.796,498.599,601.99,85.01,355.18,2498.289,0.8,A,110.55,1865.0891
180652,20211231,2021,INDL,C,D,STD,VRSK,USD,902.6,7808.1,2816.5,161.652,2597.5,3000,1087.4,1471,5440,1843.2,4965.6,666.2,4845.8,2998.6,12,A,228.73,36974.662
180683,20210630,2021,INDL,C,D,STD,IBIO,USD,104.597,146.968,108.585,217.873,31.755,32.722,-30.956,-30.193,140.323,6.645,38.4,-23.207,-173.69,2.383,,A,0.549,328.9882
180711,20211031,2021,INDL,C,D,STD,AVGO,USD,16586,75570,24962,413,39900,40273,8805,14747,64889,6281,50581,6736,632,27450,,A,665.41,219579.71
181104,20211231,2021,INDL,C,D,STD,MDRX,USD,761.342,2425.229,1408.138,116.114,414.884,434.483,88.971,257.628,1823.022,547.082,1017.091,134.438,764.791,1503.037,,A,18.45,2142.3033
181269,20211231,2021,INDL,C,D,STD,GPRE,USD,1117.749,2159.755,950.5,53.596,563.801,615.9,-4.093,87.859,1665.82,471.804,1057.736,-65.992,-27.509,2827.168,,A,34.76,1862.997
181290,20211231,2021,INDL,C,D,STD,DMRC,USD,44.011,64.876,55.33,16.94,1.028,1.773,-31.266,-29.32,56.408,7.716,9.496,-34.759,-206.011,26.52,,A,39.48,668.7912
181931,20211231,2021,INDL,C,D,STD,CLW,USD,487.2,1690.1,511.7,16.692,680.4,698.1,70.5,175.4,1192.1,254.1,1178.4,-28.1,488.1,1772.6,,A,36.67,612.0956
181989,20211231,2021,INDL,C,D,STD,SLCA,USD,575.915,2219.6,604.215,75.033,1268.265,1301.019,-17.963,143.168,1882.348,205.871,1605.517,-33.761,-428.911,1054.979,,A,9.4,705.3102
183283,20211231,2021,INDL,C,D,STD,ADUS,USD,324.341,947.585,574.344,15.94,253.771,263.545,73.733,88.227,828.115,117.689,373.241,45.126,194.291,864.499,,A,93.51,1490.5494
183322,20211231,2021,INDL,C,D,STD,TXMD,USD,119.468,169.472,-93.621,429.886,8.063,197.693,-127.37,-123.277,-85.558,252.891,263.093,-172.415,-1051.36,86.951,39.7,A,0.3555,152.8245
183324,20211231,2021,INDL,C,D,STD,PMT,USD,,13772.708,1826.036,94.897,3503.89,4455.012,349.398,349.398,5871.408,,11405.19,56.854,-256.67,725.034,,A,17.33,1644.565
183366,20211231,2021,INDL,C,D,STD,H,USD,2062,12603,3563,109.975,4317,4362,-273,37,7883,2232,9037,-222,2922,3028,,A,95.9,10546.6025
183377,20211231,2021,INDL,C,D,STD,FTNT,USD,3600.6,5919.1,781.7,162,1028.9,1055.2,651.4,735.8,1827.3,2318.1,5120.7,606.8,-472.7,3342.2,,A,359.4,58222.8
183388,20211231,2021,INDL,C,D,STD,STWD,USD,,83850.397,6072.536,304.82,14779.387,17031.317,641.295,,21428.194,,77201.59,447.739,534.059,1185.265,,A,24.3,7407.126
183581,20211231,2021,INDL,C,D,STD,KAR,USD,3358.3,7417.2,1513,121.163,2171.9,2233.4,212.9,395.9,4275.8,2975.8,5313.3,66.5,601,2251.6,,A,15.62,1892.5661
183593,20211231,2021,INDL,C,D,STD,OMER,USD,247.889,419.268,23.78,62.629,342.584,347.839,-173.617,-172.231,366.364,51.789,395.488,194.235,-683.134,0,7.8,A,6.43,402.7045
183602,20211231,2021,INDL,C,D,STD,SRNE,USD,172.989,694.818,78.748,307.005,194.058,237.577,-368.045,-355.605,272.187,139.453,616.689,-428.325,-1385.578,52.904,,A,4.65,1427.5733
183606,20211231,2021,INDL,C,D,STD,ARI,USD,,8416.695,2294.558,139.894,4769.071,6009.687,397.253,397.253,7063.697,,6122.069,223.515,-427.883,450.853,,A,13.16,1841.005
183640,20211231,2021,INDL,C,D,STD,IRDM,USD,424.41,3180.795,1287.947,131.342,1601.103,1621.306,46.314,351.745,2889.05,108.836,1892.848,-9.319,133.758,614.5,1.9,A,41.29,5423.1112
183736,20211231,2021,INDL,C,D,STD,GNRC,USD,1848.464,4877.78,2213.774,63.719,982.461,1011.94,742.601,834.642,3254.598,1155.907,2605.643,550.494,1709.086,3737.184,66.66,A,351.92,22423.9905
183780,20211231,2021,INDL,C,D,STD,TWO,USD,,12114.305,2041.403,343.911,967.853,1242.364,495.004,,3711.806,,9370.352,187.227,-3587.215,639.834,,A,5.77,1984.3665
183797,20211231,2021,INDL,C,D,STD,COWN,USD,,8748.814,1015.869,27.779,722.254,722.254,179.186,198.19,2018.608,,7452.46,295.611,461.98,1893.498,,A,36.1,1002.8219
183822,20211231,2021,INDL,C,D,STD,ARR,USD,,5277.307,1143.632,94.152,0,0,-29.708,-29.708,1143.639,,4133.668,15.363,-2259.589,5.207,,A,9.81,923.6311
183830,20211231,2021,INDL,C,D,STD,PEB,USD,,6261.19,3155.885,130.814,2699.19,2761.314,-139.664,,5863.095,,3097.285,-184.858,-1113.465,733.044,,A,22.37,2926.3092
183833,20211231,2021,INDL,C,D,STD,TRNO,USD,,2924.215,2057.963,75.069,670.67,720.67,88.681,,2728.633,,866.252,87.254,2.804,222.752,,A,85.29,6402.635
183902,20211231,2021,INDL,C,D,STD,EFC,USD,,5177.419,1064.382,57.458,641.677,1296.867,173.458,173.458,1965.233,,3853.863,133.463,-97.279,233.609,,A,17.09,981.9572
183903,20211231,2021,INDL,C,D,STD,CALX,USD,409.245,742.032,568.428,64.274,12.376,15.972,73.152,88.164,580.804,128.136,173.604,238.378,-431.034,679.394,,A,79.97,5139.9918
183942,20211231,2021,INDL,C,D,STD,ST,USD,3076.994,8613.766,3094.734,157.849,4277.251,4295.119,648.182,907.27,7371.985,836.259,5519.032,363.58,2112.697,3820.806,,A,61.69,9737.7048
183974,20211231,2021,INDL,C,D,STD,SPSC,USD,352.443,615.846,484.259,36.01,16.426,20.534,55.085,79.999,500.685,102.872,131.587,44.597,136.64,385.276,,A,142.35,5126.0235
184113,20211231,2021,INDL,C,D,STD,VUZI,USD,137.15,148.467,143.728,63.672,0.583,1.117,-40.024,-37.433,144.311,4.156,4.739,-40.377,-203.072,13.165,1.264,A,8.67,552.0362
184167,20211231,2021,INDL,C,D,STD,FIBK,USD,,19671.9,1986.6,62.2,194.2,,341.9,386.3,2180.8,,17685.3,192.1,1041.6,656,,A,40.67,2529.674
184254,20211231,2021,INDL,C,D,STD,APO,USD,,30501.894,3234.928,248.897,14193.129,14193.129,2952.332,2979.672,26157.529,,18537.494,1838.491,1138.525,5951.598,,A,72.43,18027.6097
184256,20211231,2021,INDL,C,D,STD,IRWD,USD,745.225,1126.927,605.911,162.036,355.817,475.802,232.215,233.738,961.728,161.698,521.016,528.448,-937.608,413.753,,A,11.66,1889.3398
184258,20211231,2021,INDL,C,D,STD,PLOW,USD,220.431,572.476,214.61,22.981,221.466,237.226,53.198,73.514,436.076,81.916,357.866,30.691,50.828,541.453,3.884,A,39.06,897.6379
184263,20210630,2021,INDL,C,D,STD,QNST,USD,206.176,449.515,295.148,53.786,8.545,14.149,13.926,30.127,303.693,115.611,154.367,23.555,-25.221,578.487,,A,18.19,999.3439
184352,20211231,2021,INDL,C,D,STD,STNG,USD,285.219,5013.969,1836.928,58.37,2649.2,3117.055,-90.508,118.205,4486.128,527.841,3177.041,-234.435,-539.357,540.786,,A,12.81,747.7197
184392,20211231,2021,INDL,C,D,STD,GDOT,USD,1809.152,4725.477,1070.673,54.868,8.209,15.127,61.035,145.834,1078.882,3643.064,3654.804,47.48,669.563,1414.41,42.6,A,36.24,1988.4163
184465,20211231,2021,INDL,C,D,STD,AMPE,USD,35.632,38.825,27.284,227.325,0.614,0.925,-20.571,-19.477,27.898,5.122,11.541,-17.075,-217.602,0,,A,0.57,129.5753
184500,20211231,2021,INDL,C,D,STD,CBOE,USD,1531.3,6814.5,3604.8,106.646,1428.5,1444.1,818.8,986.2,5033.3,1169.3,3209.7,529,2201.1,3494.8,,A,130.4,13906.6384
184551,20211231,2021,INDL,C,D,STD,MXL,USD,404.104,1050.384,489.198,76.778,330.793,339.681,69.517,153.924,819.991,207.395,561.186,41.969,-168.295,892.398,,A,75.39,5788.2934
184576,20211231,2021,INDL,C,D,STD,ENV,USD,567.276,2241.182,957.089,54.793,954.782,965.781,71.485,189.252,1914.324,288.723,1281.64,13.296,-39.887,1186.517,,A,79.34,4347.2766
184604,20210630,2021,INDL,C,D,STD,AOSL,USD,407.322,918.573,373.205,26.35,121.128,170.761,67.142,119.827,637.453,233.23,402.248,58.116,179.21,656.902,0.4,A,60.56,800.7765
184688,20211231,2021,INDL,C,D,STD,CLDT,USD,,1410.699,797.454,48.769,557.736,566.985,-17.47,,1371.929,,596.506,-18.41,-251.103,202.987,3.721,A,13.72,669.1107
184700,20211231,2021,INDL,C,D,STD,FLT,USD,5449.844,13366.449,2866.58,78.88,4539.944,4959.868,1241.772,1522.843,7406.524,5252.147,10499.869,839.497,4791.826,2833.736,54.8,A,223.84,17656.4992
184702,20211231,2021,INDL,C,D,STD,NPTN,USD,230.061,305.567,152.961,53.113,39.194,44.478,-30.294,-7.515,192.155,105.975,152.606,-40.719,-457.257,290.289,,A,15.37,816.3468
184717,20211231,2021,INDL,C,D,STD,AMRS,USD,639.212,954.298,246.439,308.9,328.951,445.103,-155.491,-145.765,608.159,269.805,675.09,-270.969,-2410.43,341.817,,A,5.41,1671.149
184725,20211231,2021,INDL,C,D,STD,NXPI,USD,5228,20864,6528,264.95,10753,10809,2620,3846,17523,2452,14094,1871,-5323,11063,,A,227.78,60350.311
184899,20211231,2021,INDL,C,D,STD,FAF,USD,,16451,5767,109.7,1915,1922,1707,1865,7698,,10668,1241,3588,9214,,A,78.23,8581.831
184957,20211231,2021,INDL,C,D,STD,WKHS,USD,216.222,228.139,174.693,151.915,25.896,26.26,-177.212,-175.304,200.589,27.55,53.446,-401.345,-511.777,0.248,,A,4.36,662.3494
184996,20211231,2021,INDL,C,D,STD,TSLA,USD,27100,62131,30189,1033,6916,8873,6496,9407,38499,19705,30548,5519,385,53823,,A,1056.78,1091653.74
185018,20211231,2021,INDL,C,D,STD,HPP,USD,,8990.189,3316.822,151.125,4093.635,4221.847,148.992,,8429.891,,4653.933,9.435,-1.761,906.804,,A,24.71,3734.2988
185128,20211231,2021,INDL,C,D,STD,AMRC,USD,638.585,2224.821,704.264,51.716,944.606,1029.816,96.766,143.466,1695.052,474.224,1474.375,70.458,432.065,1215.697,,A,81.44,4211.751
185138,20211231,2021,INDL,C,D,STD,VPG,USD,234.943,461.889,277.099,13.626,85.854,90.464,35.244,50.24,362.896,64.628,184.847,20.221,85.288,317.919,,A,37.12,505.7971
185229,20211231,2021,INDL,C,D,STD,BWXT,USD,773.732,2501.38,637.175,91.396,1200.532,1204.432,308.818,382.243,1837.767,459.615,1864.145,305.871,1787.894,2124.074,,A,47.88,4376.0405
185339,20211231,2021,INDL,C,D,STD,STAG,USD,,5833.249,3327.7,177.769,2204.426,2251.37,168.871,,5598.013,,2439.662,192.334,-804.115,562.28,,A,47.96,8525.8012
185345,20211231,2021,INDL,C,D,STD,APTS,USD,,3563.368,1024.305,52.975,2226.625,2343.364,102.819,130.426,3248.659,,2541.334,20.446,-172,450.477,,A,18.06,956.7285
185355,20211231,2021,INDL,C,D,STD,HZNP,USD,2799.767,8677.728,4672.393,227.377,2649.033,2668.633,777.485,1131.236,7321.426,886.571,4005.335,534.491,303.618,3226.41,288.8,A,107.76,24502.1455
185370,20211231,2021,INDL,C,D,STD,WD,USD,,5205.989,1550.152,32.049,874.456,874.456,407.038,617.322,2452.663,,3627.782,265.762,1156.81,1293.704,,A,150.88,4835.5531
185375,20211231,2021,INDL,C,D,STD,EVTC,USD,436.35,1144.756,466.212,71.97,461.241,486.571,197.614,272.684,931.509,152.884,674.488,161.13,457.928,589.796,,A,49.98,3597.0606
185396,20211231,2021,INDL,C,D,STD,INN,USD,,2264.902,947.969,106.338,1020.721,1087.029,-33.498,,2127.913,,1157.71,-65.573,-278.278,361.934,,A,9.76,1037.8589
185419,20211231,2021,INDL,C,D,STD,PACB,USD,1101.134,2006.97,790.987,220.978,948.369,957.687,-177.98,-170.4,1739.356,71.709,1215.983,-181.223,-1219.179,130.513,,A,20.46,4521.2099
185453,20211231,2021,INDL,C,D,STD,WSR,USD,,1102.09,392.783,49.144,541.111,643.073,35.193,,940.149,,703.052,12.048,-230.727,126.09,,A,10.13,497.8287
185532,20211231,2021,INDL,C,D,STD,TRGP,USD,1769.8,15208.2,2011.8,228.221,6468.9,,1327.4,2202,12397.3,2298.5,9279.8,71.2,-2053.2,16949.8,,A,52.24,11922.265
185549,20211231,2021,INDL,C,D,STD,AAT,USD,,3017.927,1238.964,60.526,1466.12,1677.12,100.193,,2676.243,,1807.804,28.94,-214.913,376.152,,A,37.53,2271.5408
185618,20211231,2021,INDL,C,D,STD,SBRA,USD,,5966.707,3379.53,230.399,2376.996,2394.475,207.908,,5756.526,,2587.177,-113.256,-1105.225,572.703,,A,13.54,3119.6025
185624,20211231,2021,INDL,C,D,STD,SAVE,USD,1842.491,8540.025,2114.035,108.43,4727.174,5094.753,-429.924,-136.255,6841.209,1275.602,6425.99,-472.569,1057.837,3230.775,7.1,A,21.85,2369.1955
185659,20211231,2021,INDL,C,D,STD,ATOS,USD,141.24,141.262,138.136,126.624,0,0,-19.521,-19.498,138.136,3.126,3.126,-20.606,-129.234,0,,A,1.6,202.5984
185770,20211231,2021,INDL,C,D,STD,CMRE,USD,426.124,4407.041,1725.899,123.985,2269.407,2558.448,395.427,532.385,3995.306,370.027,2681.142,435.121,339.251,793.639,,A,12.65,1568.4103
185797,20211231,2021,INDL,C,D,STD,HHC,USD,,9581.694,3709.995,54.066,4557.498,4660.52,200.663,405.763,8290.668,,5848.524,56.1,-30.913,1427.901,,A,101.78,5502.8375
185824,20211231,2021,INDL,C,D,STD,BKU,USD,,35815.396,3037.761,85.648,910.951,,626.984,705.484,3948.712,,32777.635,414.984,2329.402,1093.601,0,A,42.31,3623.7669
185836,20211231,2021,INDL,C,D,STD,PCRX,USD,866.048,2075.353,730.408,44.734,746.257,1128.848,133.416,161.964,1476.665,521.118,1344.945,41.98,-211.728,541.533,,A,60.17,2691.6448
185881,20210331,2020,INDL,C,D,STD,BAH,USD,2636.172,5499.601,1071.176,136.246,2541.875,2674.696,754.371,838.686,3613.051,1291.105,4428.425,608.958,1727.753,7858.938,,A,87.18,10971.8904
185952,20211031,2021,INDL,C,D,STD,REVG,USD,761,1238.3,518.8,64.584,227.8,234.9,88.1,120.1,746.6,437,719.5,44.4,16.6,2380.8,,A,14.15,975.8642
186276,20211231,2021,INDL,C,D,STD,KOS,USD,541.952,4940.651,529.237,451.889,2610.846,2642.751,361.875,829.096,3140.083,530.952,4411.414,-77.836,-1712.392,1332.013,,A,3.46,1563.5359
186278,20211231,2021,INDL,C,D,STD,AL,USD,,26968.722,7008.462,113.987,14888.598,17022.48,968.98,1851.542,21897.166,,19960.154,436.632,3608.077,2003.337,,A,44.23,5041.645
186310,20211231,2021,INDL,C,D,STD,HII,USD,2790,10627,2808,40,3492,3544,486,779,6300,2427,7819,544,2968,9524,,A,186.74,7469.6
186360,20210331,2020,INDL,C,D,STD,THR,USD,206.809,617.878,379.161,33.226,155.39,161.401,16.4,37.122,534.551,52.428,238.717,1.165,147.806,276.181,,A,15.63,647.5747
186363,20211231,2021,INDL,C,D,STD,RLJ,USD,,5148.976,2030.696,166.503,2332.469,2532.469,-55.535,,4746.336,,2735.109,-305.168,-1063.852,786.183,,A,13.93,2319.3868
186392,20211231,2021,INDL,C,D,STD,SEAS,USD,567.396,2610.316,-33.916,75.589,2224.334,2239.715,433.493,582.153,2190.418,371.966,2644.232,256.513,-115.287,1503.73,81.4,A,64.86,4902.7025
